listing_id,url,source_discovery,detail_html_captured,description_source,purpose,property_type,price,price_period,currency,bedrooms,bathrooms,area_sqm,location_raw,agency_name,is_verified,date_listed,description_raw,language,compound_name,developer_name,governorate,city,district,finishing_level,delivery_status,delivery_date,sale_type,payment_type,down_payment_amount,down_payment_pct,installment_years,installment_amount,installment_frequency,cash_discount_pct,amenities,floor_number,garden_area_sqm,roof_area_sqm,is_negotiable,price_per_sqm,total_installment_cost
503972503,https://www.bayut.eg/en/property/details-503972503.html,algolia,True,detail_html,rent,apartment,28000.0,monthly,EGP,1.0,2.0,100.0,"Egypt, Cairo, New Cairo, 5th Settlement, Hyde Park New Cairo Compound",ElKateb Real Estate,False,2026-08-21,"Apartment for rent in Hyde Park - Park Corner

First floor

100 sqm

Second occupancy

High-end finishing

Reception - One bedroom - Two bathrooms

Open kitchen - Kitchen cabinets - Concealed split air conditioning

Rent: 28,000 EGP

3 months' security deposit

2 months' rent in advance

---------------------------------------------------------------------------------------------------------------------------------------
CLE Real Estate Marketing Company aims to provide comprehensive services for your real estate needs. If you are ready to invest or interested in purchasing a residential, medical, commercial or office property, we are here for you. 
To ensure that your plans are transformed into reality thanks to our individual expertise in the best real estate companies in Egypt
Let luxury live in your new home, a stunning home with spacious spaces and modern design
Live the life you deserve. Enjoy elegant design and luxurious services. 
We have units in all compounds in the Fifth Settlement, New Cairo and others. . . . 
We have units in Palm Hills, Zed, Mountain View Hyde Park, Azad, Stone Residence,",en,Mountain View Hyde Park,Mountain View (DMG),Cairo,New Cairo,5th Settlement,furnished,ready,,,,,,,,,,"Security Staff, Number of Bathrooms, Number of Bedrooms, Swimming Pool, Centrally Air-Conditioned, Storage Areas, Lobby in Building, Double Glazed Windows, Waste Disposal, Maintenance Staff, 24 Hours Concierge, Balcony or Terrace, Covered parking, أمن و حماية, عدد دورات المياه, عدد الغرف, مسبح, نظام تبريد مركزي, مناطق تخزين, ردهة إستقبال, نوافذ زجاجية مزدوجة, مكبّ نفايات, خدمات صيانة, حراسة 24 ساعة, شرفة أو تراس, مواقف مغطاة للسيارات, security",100.0,,,,280.0,
503983135,https://www.bayut.eg/en/property/details-503983135.html,algolia,True,detail_html,rent,apartment,11000.0,monthly,EGP,3.0,3.0,130.0,"Egypt, Giza, Hadayek al-Ahram",199St. Real estate,False,2026-08-23,"Location: Hadayek Al Ahram - 4th Gate - Zone L, prime area close to all services. 
Space: 130 sqm. 
Floor: 5th floor. 
Internal Layout: 3 Bedrooms + 3 Bathrooms + Reception + Balcony. 
Monthly Rent: 11,000 EGP.",en,,,Giza,Hadayek al-Ahram,Hadayek al-Ahram,,ready,,,installments,,,,,monthly,,balcony,5.0,,,,84.61538461538461,
503971873,https://www.bayut.eg/en/property/details-503971873.html,algolia,True,detail_html,rent,apartment,3800.0,,EGP,3.0,2.0,165.0,"Egypt, Cairo, Nasr City",Ze Top Real Estate,False,2026-08-20,"Luxury Apartment for Daily and Monthly Rent – Nasr City, Directly Opposite City Stars

Distinguished Apartment for Rent in a Prime Location Directly Opposite City Stars, Nasr City. 

Unit Details:

3 Modern Bedrooms

2 High-End Bathrooms

Ultra Super Lux Finishing

Modern Hotel-Style Furnishings

2 Elevators

Property Details:

Modern Building

Hotel-Style Entrance

Elegant and Clean Building

Features:

Ready to Move In Immediately

Suitable for Families and Business Professionals

High Level of Privacy and Cleanliness

Location and Services:

Directly Opposite City Stars

Near Abbas El Akkad Street, Makram Ebeid Street, Genena Mall, and

Restaurants and Cafes Diverse Locations

Supermarkets and Pharmacies

Hospitals and Medical Centers

Easy Access to Public Transportation

Rental Options:

Daily / Monthly

Contact: View Contact Detail",en,,,Cairo,Nasr City,Nasr City,furnished,ready,,,,,,,,monthly,,elevator,,,,,23.03030303030303,
503971825,https://www.bayut.eg/en/property/details-503971825.html,algolia,True,detail_html,rent,apartment,32000.0,monthly,EGP,2.0,1.0,80.0,"Egypt, Giza, Sheikh Zayed, Rawdat Zayed Compound",Swan Real Estate,False,2026-08-20,"Luxurious Brand-New Fully Furnished Apartment for Rent in Rawda Compound, Heart of Sheikh Zayed

Step into refined, hotel-grade living with this brand-new, first-tenant (First Residence) luxury apartment situated in the prestigious Rawda Compound. Exceptionally located in the vibrant pulse of Sheikh Zayed City, this premium residence places you directly beside top-tier restaurants, essential daily services, major commercial hubs, and minutes from the Canadian International College (CIC). 

Designed to offer a seamless blend of contemporary elegance and high-end modern convenience, this home is tailor-made for expats, business executives, diplomats, and modern families seeking sophisticated living in Cairo's modern west. 

Property Highlights & Interior Features:

Prime Status: First Tenant / First Residence (Brand New Construction & Furnishings). 

Bedrooms: 2 spacious, sun-lit master-style bedrooms featuring premium modern wardrobes, high-end orthopedic mattresses, sleek lighting fixtures, and tasteful contemporary decor. 

Bathroom: 1 state-of-the-art bathroom fitted with deluxe porcelain tiling, modern sanitary fixtures, high-pressure rain shower, and elegant storage solutions. 

Living & Dining Area (Reception): Expansive, open-plan reception thoughtfully curated with luxury hotel-grade furniture, ambient LED lighting, a smart entertainment setup, and stylish contemporary accents—perfect for hosting guests or relaxing after a long day. 

Fully Equipped Modern Kitchen: Styled with sleek cabinetry and premium marble/granite finishes. Fully fitted with modern high-performance appliances (refrigerator, stove/oven, microwave, and essential cooking equipment). 

Breathtaking Open View: Floor-to-ceiling balcony access offering unobstructed, serene views over manicured green landscapes, providing fresh air, natural sunlight, and complete privacy. 

Exclusive Compound & Location Benefits:

Prime Central Location: Situated in the heart of Sheikh Zayed, surrounded by fine dining, international cafes, supermarkets, fitness facilities, and reputable medical centers. 

Educational Proximity: Seconds away from the Canadian International College (CIC) and close to top international schools and university campuses. 

Gated Security: 24/7 guarded security, CCTV surveillance, gated entry, and dedicated professional maintenance services ensuring peace of mind. 

Tranquil Environment: Rawda Compound combines lush central green space with quick, hassle-free access to major arterial routes, including 26th of July Corridor and Dahshour Link. 

Rental Terms & Pricing:

Monthly Rent: 32,000 EGP / month

Occupancy: Ready for immediate move-in. 

Experience luxury, comfort, and ultimate convenience in one of Sheikh Zayed’s most sought-after addresses. Contact us today to arrange a private viewing.",en,,,Giza,Sheikh Zayed,Rawdat Zayed Compound,furnished,ready,,,,,,,,monthly,,"CCTV Security, Cafeteria or Canteen, Balcony or Terrace, Central A/C & heating, Maintenance Staff, 24 Hours Concierge, Kids Play Area, Lawn or Garden, Security Staff, Waste Disposal, Broadband Internet, Satellite/Cable TV, Intercom, Cleaning Services, نظام كاميرات مراقبة, كافيتيريا, شرفة أو تراس, تدفئة وتكييف مركزي, خدمات صيانة, حراسة 24 ساعة, منطقة لعب للأطفال, حديقة, أمن و حماية, مكبّ نفايات, انترنت واسع النطاق, كابل قنوات تلفزيونية, اتصال داخلي, خدمات تنظيف, security, garden, gym, balcony",,,,,400.0,
503971831,https://www.bayut.eg/en/property/details-503971831.html,algolia,True,detail_html,rent,other,50000.0,monthly,EGP,0.0,0.0,180.0,"Egypt, Cairo, Maadi",City Group,False,2026-08-20,"Administrative office for rent in Maadi on the Ring Road, prime location. 
An address befitting your company's name and reflecting its development and professionalism. 
With open spaces that allow for a healthy and harmonious work environment, professionally and progressively. 
A unique opportunity for companies in a strategic location on one of Maadi's most vibrant streets. 
Area: 180 square meters - Floor: Third
Unit Details:
• Large reception area - Office kitchen - 3 rooms - 2 restrooms
Features:
• Equipped with air conditioning - Advanced LED lighting and modern elevators
• Communication facilities including telephones and fiber optic internet
Suitable for:
• Company offices - Medical clinics - Specialized centers - High-end administrative activity
Location: Maadi Ring Road
A real opportunity in a unique location within one of the strongest areas for administrative activity in Maadi. 
• We also have several other spaces available: 100 sq m - 150 sq m - 200 sq m - 250 sq m m – 300 m",en,,,Cairo,Maadi,Maadi,,ready,,,installments,,,,,,,"CCTV Security, 24 Hours Concierge, Water Meter, Maintenance Staff, Electricity Backup, Service Elevators, Balcony or Terrace, Elevators in Building, Lobby in Building, Electricity Meter, Natural Gas, Landline, Broadband Internet, Business Center, Conference Room, Intercom, نظام كاميرات مراقبة, حراسة 24 ساعة, عداد مياه, خدمات صيانة, نظام كهرباء احتياطي للطوارئ, خدمات المصاعد, شرفة أو تراس, مصاعد, ردهة إستقبال, عداد كهرباء, غاز طبيعي, خط أرضي, انترنت واسع النطاق, مركز أعمال, غرفة اجتماعات, اتصال داخلي, elevator",,,,,277.77777777777777,
503971008,https://www.bayut.eg/en/property/details-503971008.html,algolia,True,detail_html,rent,other,350000.0,,EGP,0.0,0.0,1200.0,"Egypt, Cairo, Maadi",City Group,False,2026-08-20,"Administrative villa for rent in a prime location in Sarayat El Maadi,
An address befitting your company's name, reflecting its development and professionalism
With open spaces that allow for a healthy and harmonious work environment, professionally and efficiently
A unique opportunity for companies in a strategic location on one of Maadi's most vibrant streets
Licensed for administrative use, with high-end finishing and equipment
Area: 1200 square meters
Number of floors: Ground, first, and second floors, large garden, and garage
Unit details:
• Reception area - Office kitchen - 5 restrooms - 9 rooms
Features:
• Communication facilities including telephones and fiber optic internet
• Smart building with a modern electrical and sound system
• Air conditioning units
• 24-hour security cameras and guards
Suitable for:
• Company offices - Medical clinics - Specialized centers - High-end administrative activities
Location: Maadi
A real opportunity in a unique location within one of the most vibrant business districts Administrative space in Maadi
• We also have many offices, administrative headquarters, independent villas, and buildings with different sizes and prices to suit all companies.",en,,,Cairo,Maadi,Maadi,,ready,,,installments,,,,,,,"Natural Gas, Landline, Lobby in Building, Broadband Internet, Conference Room, Intercom, Number of Bathrooms, Number of Bedrooms, Maintenance Staff, CCTV Security, 24 Hours Concierge, Balcony or Terrace, Lawn or Garden, Security Staff, Electricity Meter, Water Meter, غاز طبيعي, خط أرضي, ردهة إستقبال, انترنت واسع النطاق, غرفة اجتماعات, اتصال داخلي, عدد دورات المياه, عدد الغرف, خدمات صيانة, نظام كاميرات مراقبة, حراسة 24 ساعة, شرفة أو تراس, حديقة, أمن و حماية, عداد كهرباء, عداد مياه, security, garage, garden",,,,,291.6666666666667,
503970646,https://www.bayut.eg/en/property/details-503970646.html,algolia,True,detail_html,rent,other,700000.0,monthly,EGP,0.0,0.0,700.0,"Egypt, Cairo, New Cairo, Rehab City",Nine investment,False,2026-08-20,"Type: Administrative | License: Administrative
Area: 700 square meters | Condition: Fully finished
Price per square meter: 1,000
Private parking
For inquiries and viewing: View Contact Detail
Surveillance cameras
Security and guarding services
Electronic gates
Green spaces
About Nine Real Estate:
Regarding its marketing and brokerage services, which involve acting as an intermediary between buyers and sellers to facilitate transactions connecting the two parties.",en,Al Rehab,,Cairo,New Cairo,Rehab City,fully finished,ready,,,,,,,,,,"security, garage",,,,,1000.0,
503970569,https://www.bayut.eg/en/property/details-503970569.html,algolia,True,detail_html,rent,apartment,30000.0,monthly,EGP,2.0,1.0,90.0,"Egypt, Cairo, New Cairo, Rehab City",Escan,False,2026-08-20,"Furnished apartment for rent in Al-Rehab

The first stage

Second floor

Without elevator

Super lux finishing

Distinctive location

Near Gate 5, City Square and the Old Market

The apartment area is 90 m

It consists of:

2 bedrooms

Bath

Reception two pieces

Kitchen

The rental period is not less than 3 months

__

For more details and offers

Contact us - on

Ahmed Nagy

View Contact Detail

____

Escan Group is a company specialized in real estate marketing and integrated finishes. We provide you with integrated solutions for buying, selling and renting residential and commercial units, while implementing all finishing works of the highest quality. 

We serve the Al-Rehab, Madinaty and New Cairo areas

Address in Rehab: Banks Area - Administrative Building - First Floor - Office 109

We also have a department specialized in lux finishing, under engineering supervision and professional implementation, with a commitment to quality and punctuality",en,Madinaty,,Cairo,New Cairo,Rehab City,furnished,ready,,,,,,,,,,"Waste Disposal, Furnished, Broadband Internet, Maintenance Staff, Cleaning Services, Balcony or Terrace, Built in Kitchen Appliances, Central A/C & heating, Security Staff, Landline, Central Heating, مكبّ نفايات, مفروشة, انترنت واسع النطاق, خدمات صيانة, خدمات تنظيف, شرفة أو تراس, أجهزة مطبخ مدمجة, تدفئة وتكييف مركزي, أمن و حماية, خط أرضي, تدفئة مركزية, elevator",,,,,333.3333333333333,
503968087,https://www.bayut.eg/en/property/details-503968087.html,algolia,True,detail_html,rent,other,70000.0,monthly,EGP,0.0,0.0,70.0,"Egypt, Giza, 6th of October, West Mark",Property Leaders,False,2026-08-20,"Office for rent in west mark
70 m
Fully finished with Ac
Room
Open space",en,,,Giza,6th of October,West Mark,fully finished,ready,,,,,,,,,,,,,,,1000.0,
503109282,https://www.bayut.eg/en/property/details-503109282.html,algolia,True,detail_html,rent,other,130000.0,monthly,EGP,0.0,0.0,96.0,"Egypt, Cairo, New Cairo, 5th Settlement, Cairo Festival City",New Avenue,False,2026-02-01,"Fully Finished Office at Cairo Festival City For Rent
Property Details:
Property Type: Office
License: Administrative
Location: CFC – Cairo Festival City

Finishing Type: Fully Finished
Offering Type: Rent
Total Area: 96 SQM
Monthly Rent Price: 130,000 EGP

Facilities:
-Prime commercial locations
-High foot traffic areas
-Modern design & glass facades
-Elevators & escalators
-Central AC
-24/7 security & CCTV
-Parking spaces available
-Firefighting system
-Property management services
-Flexible unit sizes

KZ-AA 829",en,,,Cairo,New Cairo,5th Settlement,fully finished,ready,,,,,,,,monthly,,"CCTV Security, Covered parking, Security Staff, Lobby in Building, Maintenance Staff, Furnished, Electricity Backup, Conference Room, Central A/C & heating, Intercom, Cleaning Services, Storage Areas, Elevators in Building, Centrally Air-Conditioned, Broadband Internet, Waste Disposal, Service Elevators, Satellite/Cable TV, Business Center, نظام كاميرات مراقبة, مواقف مغطاة للسيارات, أمن و حماية, ردهة إستقبال, خدمات صيانة, مفروشة, نظام كهرباء احتياطي للطوارئ, غرفة اجتماعات, تدفئة وتكييف مركزي, اتصال داخلي, خدمات تنظيف, مناطق تخزين, مصاعد, نظام تبريد مركزي, انترنت واسع النطاق, مكبّ نفايات, خدمات المصاعد, كابل قنوات تلفزيونية, مركز أعمال, security, garage, elevator, central ac",,,,,1354.1666666666667,
503971795,https://www.bayut.eg/en/property/details-503971795.html,algolia,True,detail_html,rent,apartment,32000.0,monthly,EGP,3.0,2.0,155.0,"Egypt, Cairo, Zahraa Al Maadi, Rayhanah Avenue",Privilege,False,2026-08-20,"• Furnished apartment for rent in Rehanna Avenue Compound – Mimar El-Morshedy
• Prime location in front of Wadi Degla Club
• Area: 155m²
• 3 bedrooms
• 2 bathrooms
• Spacious reception with practical division
• Ultra super lux finishing
• Fully furnished and equipped, ready for immediate living
• Fourth floor
• Distinctive compound providing privacy and security
• Close to essential services and major roadways
• Required rent: 32,000 EGP per month
• Deposit + advance
• One month commission",en,ريحانة افينيو,,Cairo,Zahraa Al Maadi,Rayhanah Avenue,furnished,ready,,,installments,,,,,monthly,,security,,,,,206.4516129032258,
503971789,https://www.bayut.eg/en/property/details-503971789.html,algolia,True,detail_html,rent,duplex,7000.0,,EGP,2.0,3.0,200.0,"Egypt, Cairo, New Cairo, 5th Settlement, Porto New Cairo - Nyoum Compound",Arjaa Real Estate,False,2026-08-20,"Luxury duplex with a direct view of the swimming pool – two bedrooms and 3 bathrooms
A unique opportunity for rent inside an upscale compound, with elegant design and exceptional views from both floors. 
Distinctive panoramic view: First floor: direct view of the swimming pool, Maxim Mall, North 90th Street, and green spaces. Upper floor: open and direct view giving you more space and privacy. 
Unit details: • Two spacious bedrooms
• 3 high-quality finished bathrooms
• Comfortable living room
• Fully equipped American kitchen with appliances
• Large windows and balconies with a direct view of the swimming pool
• Modern design and exceptional use of space
A very distinctive unit for upscale living with a view that is hard to replicate. For details and viewings, contact us.",en,,,Cairo,New Cairo,5th Settlement,furnished,ready,,,installments,,,,,,,"Built in Kitchen Appliances, Waste Disposal, Cleaning Services, Maids Room, Lawn or Garden, Centrally Air-Conditioned, Day Care Center, Maintenance Staff, Electricity Backup, Cafeteria or Canteen, Laundry Facility, Storage Areas, Furnished, Laundry Room, Central Heating, Kids Play Area, Shared Kitchen, Barbeque Area, Double Glazed Windows, أجهزة مطبخ مدمجة, مكبّ نفايات, خدمات تنظيف, غرفة خدم, حديقة, نظام تبريد مركزي, مركز رعاية أطفال, خدمات صيانة, نظام كهرباء احتياطي للطوارئ, كافيتيريا, خدمة غسيل ملابس, مناطق تخزين, مفروشة, غرفة غسيل, تدفئة مركزية, منطقة لعب للأطفال, مطبخ مشترك, مكان مخصص للشواء, نوافذ زجاجية مزدوجة, pool",,,,,35.0,
503971498,https://www.bayut.eg/en/property/details-503971498.html,algolia,True,detail_html,rent,apartment,45000.0,monthly,EGP,3.0,2.0,131.0,"Egypt, Cairo, New Cairo, Rehab City",Mohamed tarek,False,2026-08-20,"English AdvertisementA premium fully furnished apartment is now available for rent in Al Rehab City, located in the highly desirable Ninth Phase. This apartment is an excellent opportunity for anyone looking for comfortable and upscale living in a quiet and convenient location. The apartment features special finishing and is available for first occupancy, offering a fresh and modern living experience. 
Location: Al Rehab City – Ninth Phase
Area: 131 sqm + 45 sqm Private Garden
Floor: Ground Floor
Bedrooms: 3
Bathrooms: 2
Finishing: Special Finishing
Condition: First Occupancy
Rental Type: Fully Furnished
Required Rent: EGP 50,000 per year
For inquiries and viewing: View Contact Detail
Mr. Ashraf",en,Al Rehab,,Cairo,New Cairo,Rehab City,furnished,ready,,,installments,,,,,annual,,"Balcony or Terrace, Waste Disposal, Maintenance Staff, Cafeteria or Canteen, Broadband Internet, Intercom, Cleaning Services, Furnished, Nearby Public Transport, CCTV Security, Completion Year, Security Staff, Natural Gas, Day Care Center, Land Area, Number of Bedrooms, Laundry Facility, 24 Hours Concierge, Built in Kitchen Appliances, Lawn or Garden, Electricity Meter, Lobby in Building, First Aid Medical Center, Satellite/Cable TV, Conference Room, Landline, Number of Bathrooms, Gym or Health Club, Barbeque Area, Business Center, Kids Play Area, شرفة أو تراس, مكبّ نفايات, خدمات صيانة, كافيتيريا, انترنت واسع النطاق, اتصال داخلي, خدمات تنظيف, مفروشة, مواصلات نقل عامة قريبة, نظام كاميرات مراقبة, سنة البناء, أمن و حماية, غاز طبيعي, مركز رعاية أطفال, مساحة الأرض, عدد الغرف, خدمة غسيل ملابس, حراسة 24 ساعة, أجهزة مطبخ مدمجة, حديقة, عداد كهرباء, ردهة إستقبال, مركز للإسعافات الأولية, كابل قنوات تلفزيونية, غرفة اجتماعات, خط أرضي, عدد دورات المياه, صالة رياضية أو نادي صحي, مكان مخصص للشواء, مركز أعمال, منطقة لعب للأطفال, garden",,,,,343.51145038167937,
503971264,https://www.bayut.eg/en/property/details-503971264.html,algolia,True,detail_html,rent,apartment,45000.0,monthly,EGP,2.0,1.0,170.0,"Egypt, Cairo, Maadi, Degla",Maadi Real Estate,False,2026-08-20,"Brand New Furnished Apartment for Rent in Degla Maadi
Looking for a modern, fully furnished apartment in one of Maadi’s most desirable areas? This brand-new furnished apartment offers comfort, style, and everything you need for a convenient move-in. 
Property Features:
• 2 Bedrooms
• 1 Bathroom
• 3rd Floor
• Elevator
• Fully Air-Conditioned
• Fully equipped with all electrical appliances
• Sunny apartment with excellent natural light
• Brand-new furniture
• High-quality HDF flooring
• Modern and stylish interior
• Ready for immediate move-in
Prime Location: Degla, Maadi
A great choice for anyone looking for a modern, bright, fully furnished apartment in a quiet and prestigious residential area. 
Rent: EGP 45,000 / Month
For inquiries & viewings:
View Contact Detail
Contact us today to schedule your viewing!",en,,,Cairo,Maadi,Degla,furnished,ready,,,installments,,,,,monthly,,"Completion Year, CCTV Security, 24 Hours Concierge, Security Staff, Water Meter, Freehold, Natural Gas, Furnished, سنة البناء, نظام كاميرات مراقبة, حراسة 24 ساعة, أمن و حماية, عداد مياه, التملك الحر, غاز طبيعي, مفروشة, security, elevator",3.0,,,,264.70588235294116,
503970812,https://www.bayut.eg/en/property/details-503970812.html,algolia,True,detail_html,rent,apartment,25000.0,monthly,EGP,2.0,1.0,90.0,"Egypt, Cairo, New Cairo, Rehab City",Escan,False,2026-08-20,"Furnished Apartment for Rent in Al Rehab City

Phase 5

Third Floor with Elevator

Super Lux Finishing

Prime Location

Near Services

Apartment Area: 90 sq m

Consists of:

2 Bedrooms

1 Bathroom

2-Piece Reception

Kitchen

Minimum Rental Period: 3 Months

__

For more details and offers

Contact us - at

Shuaib Shaaban

View Contact Detail

____

Escan Group is a company specializing in real estate marketing and integrated finishing. We provide comprehensive solutions for buying, selling, and renting residential and commercial units, with all finishing work executed to the highest quality standards. 

We serve Al Rehab, Madinaty, and New Cairo. 

Our address in Al Rehab: Banks Area – Administrative Building – First Floor – Office 109

We also have a specialized department for lux finishing, with engineering supervision and professional execution, committed to quality and deadlines.",en,Madinaty,,Cairo,New Cairo,Rehab City,furnished,ready,,,,,,,,,,"Furnished, Broadband Internet, Maintenance Staff, Cleaning Services, Balcony or Terrace, Built in Kitchen Appliances, Central A/C & heating, Security Staff, Landline, Waste Disposal, مفروشة, انترنت واسع النطاق, خدمات صيانة, خدمات تنظيف, شرفة أو تراس, أجهزة مطبخ مدمجة, تدفئة وتكييف مركزي, أمن و حماية, خط أرضي, مكبّ نفايات, elevator",,,,,277.77777777777777,
503969974,https://www.bayut.eg/en/property/details-503969974.html,algolia,True,detail_html,rent,other,100000.0,monthly,EGP,0.0,0.0,200.0,"Egypt, Cairo, Maadi",City Group,False,2026-08-20,"Administrative office for rent in a prime location in Sarayat El Maadi, 200 square meters
An address befitting your company's name and reflecting its development and professionalism
With open spaces that allow for a healthy and harmonious work environment, professionally and progressively
A unique opportunity for companies in a strategic location on one of the most vibrant streets in Maadi
Area: 200 square meters - Ground floor with a private entrance and a 100-square-meter garden
Unit details:
• Large reception area - Office kitchen - 5 rooms - 3 restrooms
Features:
• Equipped with air conditioning - Advanced LED lighting and modern elevators
• Communication facilities including telephones and internet
Suitable for:
• Company offices - Medical clinics - Specialized centers - High-end administrative activity
Location: Sarayat El Maadi
A real opportunity in a unique location within one of the strongest areas for administrative activity in Maadi
• We have other spaces available:
• 200 sq m - 300 sq m - 400 m – 450 m – 500 m – 600 m
• Different prices to suit all companies",en,,,Cairo,Maadi,Maadi,,ready,,,installments,,,,,,,"Lawn or Garden, Security Staff, Electricity Meter, Water Meter, Natural Gas, Landline, Lobby in Building, Broadband Internet, Conference Room, Intercom, Maintenance Staff, CCTV Security, 24 Hours Concierge, حديقة, أمن و حماية, عداد كهرباء, عداد مياه, غاز طبيعي, خط أرضي, ردهة إستقبال, انترنت واسع النطاق, غرفة اجتماعات, اتصال داخلي, خدمات صيانة, نظام كاميرات مراقبة, حراسة 24 ساعة, elevator, garden",,,,,500.0,
503971629,https://www.bayut.eg/en/property/details-503971629.html,algolia,True,detail_html,rent,other,150000.0,monthly,EGP,0.0,0.0,350.0,"Egypt, Cairo, Maadi",EMERALD ARIABA For Real Estate,False,2026-08-20,"مسطح إداري مميز للإيجار يصلح لكبرى الشركات والمؤسسات، في برايم لوكيشن ويجمع بين التجهيز الكامل والموقع الاستراتيجي:
 350 متر رخصة إدارية مكيف بالكامل 7 غرف 3 حمامات إنترنت فايبر موقع مميز وقريب من الخدمات والمواصلات مناسب للشركات والمؤسسات التي تبحث عن مقر جاهز للعملمساحة عملية ومجهزة بالكامل وجاهزة للتشغيل فورًا",ar,,,Cairo,Maadi,Maadi,,ready,,,installments,,,,,,,,,,,,428.57142857142856,
503971530,https://www.bayut.eg/en/property/details-503971530.html,algolia,True,detail_html,rent,apartment,32000.0,monthly,EGP,2.0,2.0,89.0,"Egypt, Cairo, Madinaty",Zone Properties,False,2026-08-20,"Furnished apartment for rent in Madinaty B6

Special finishing, upscale furniture

89 sqm

2 bedrooms, 2 bathrooms

Third floor

Garden view

East-facing

Steps away from services (Mahmoud El Far, pharmacy, and mosque)

Asking price: 32,000 EGP, slightly negotiable

Zone Real Estate

We are a company specialized in real estate marketing and consulting for over 10 years. We have the experience to provide the right property for your needs in the shortest time possible. 

We have many exceptional real estate units – whether residential, commercial, administrative, or hotel. 

We operate throughout New Cairo and specialize in Madinaty, Al Rehab, and the Capital.",en,Madinaty,,Cairo,Madinaty,Madinaty,furnished,ready,,,installments,,,,,monthly,,"Distance From Airport (kms), Lawn or Garden, Gym or Health Club, Kids Play Area, Cafeteria or Canteen, المسافة من المطار (كم), حديقة, صالة رياضية أو نادي صحي, منطقة لعب للأطفال, كافيتيريا, garden",,,,True,359.55056179775283,
503971135,https://www.bayut.eg/en/property/details-503971135.html,algolia,True,detail_html,rent,apartment,65000.0,monthly,EGP,3.0,3.0,200.0,"Egypt, Cairo, New Cairo, 5th Settlement, Mivida Compound",SOUL,False,2026-08-20,"An apartment for rent @Mivida compound 
with AC’s & kitchen cabinets 
very prime location & behind clubhouse & the gate 
3 Bedroom + 3 Bathroom + reception + kitchen + storage + 2 terrace 
area : 200 Meter square 
the contract can will be 3 years 
call us for more details & viewing 
we have more than option",en,Mivida,,Cairo,New Cairo,5th Settlement,,ready,,,installments,,,,,,,"Balcony or Terrace, Built in Kitchen Appliances, Central A/C & heating, Covered parking, Security Staff, Gym or Health Club, Swimming Pool, Laundry Room, Business Center, شرفة أو تراس, أجهزة مطبخ مدمجة, تدفئة وتكييف مركزي, مواقف مغطاة للسيارات, أمن و حماية, صالة رياضية أو نادي صحي, مسبح, غرفة غسيل, مركز أعمال, clubhouse, balcony",,,,,325.0,
503969972,https://www.bayut.eg/en/property/details-503969972.html,algolia,True,detail_html,rent,apartment,55000.0,monthly,EGP,2.0,2.0,100.0,"Egypt, Cairo, Madinaty",Moataz mohamed,False,2026-08-20,"شقة مفروشة للإيجار في مدينتي – Very Prime Location
لوكيشن مميز جدًا في قلب مدينتي، على بعد خطوات من مول B15، في موقع حيوي مناسب للسكن والإقامة القصيرة والطويلة. 

تفاصيل الشقة:
المساحة: 100 م²2 غرفة نوم2 حمامالدور الثالثمفروشة بالكاملVery Prime Locationعلى بعد خطوات من مول B15مناسبة للعائلات والأجانب
أسعار الإيجار:

للإيجار اليومي:
Weekdays: 80 دولار لليلةWeekends: 90 دولار لليلةMinimum stay: ليلتان
للإيجار الشهري:
شهر واحد: 65,000 جنيه6 أشهر: 60,000 جنيه شهريًاسنة كاملة: 55,000 جنيه شهريًا
موقع مميز جدًا يجعل الشقة مناسبة لمن يبحث عن إقامة راقية بالقرب من المولات والخدمات، مع سهولة الوصول إلى مختلف المناطق داخل مدينتي. 
متاحة للعائلات والأجانب. 
للتفاصيل والحجز أو تحديد موعد للمعاينة، يرجى التواصل عبر الهاتف أو واتساب View Contact Detail
الكود : REN-SL-003",mixed,Madinaty,,Cairo,Madinaty,Madinaty,furnished,ready,,,,,,,,monthly,,"Balcony or Terrace, Electricity Meter, First Aid Medical Center, Broadband Internet, Satellite/Cable TV, 24 Hours Concierge, شرفة أو تراس, عداد كهرباء, مركز للإسعافات الأولية, انترنت واسع النطاق, كابل قنوات تلفزيونية, حراسة 24 ساعة",,,,,550.0,
